,Tag1,Tag2,Tag3,Tag4,Tag5
2012-07-23 00:43:49.671000,Off,Tag not found,0,0,-947.759887695
2012-07-23 00:44:49.671000,Off,Tag not found,0,0,-947.771240234
2012-07-23 00:45:49.671000,Off,Tag not found,0,0,-947.782653809
2012-07-23 00:46:49.671000,Off,Tag not found,0,0,-947.794067383
2012-07-23 00:47:49.671000,Off,Tag not found,0,0,-947.805480957
2012-07-23 00:48:49.671000,Off,Tag not found,0,0,-947.816833496
2012-07-23 00:49:49.671000,Off,Tag not found,0,0,-947.82824707
2012-07-23 00:50:49.671000,Off,Tag not found,0,0,-947.839660645
2012-07-23 00:51:49.671000,Off,Tag not found,0,0,-947.851013184
2012-07-23 00:52:49.671000,Off,Tag not found,0,0,-947.862426758
2012-07-23 00:53:49.671000,Off,Tag not found,0,0,-947.873840332
2012-07-23 00:54:49.671000,Off,Tag not found,0,0,-947.885253906
2012-07-23 00:55:49.671000,Off,Tag not found,0,0,-947.896606445
2012-07-23 00:56:49.671000,Off,Tag not found,0,0,-947.90802002
2012-07-23 00:57:49.671000,Off,Tag not found,0,0,-947.919433594
2012-07-23 00:58:49.671000,Off,Tag not found,0,0,-947.930847168
2012-07-23 00:59:49.671000,Off,Tag not found,0,0,-947.942199707
2012-07-23 01:00:49.671000,Off,Tag not found,0,0,-947.953613281
2012-07-23 01:01:49.671000,Off,Tag not found,0,0,-947.965026855
2012-07-23 01:02:49.671000,Off,Tag not found,0,0,-947.976379395
2012-07-23 01:03:49.671000,Off,Tag not found,0,0,-947.987792969
2012-07-23 01:04:49.671000,Off,Tag not found,0,0,-947.999206543
2012-07-23 01:05:49.671000,Off,Tag not found,0,0,-948.010620117
2012-07-23 01:06:49.671000,Off,Tag not found,0,0,-948.021972656
2012-07-23 01:07:49.671000,Off,Tag not found,0,0,-948.03338623
2012-07-23 01:08:49.671000,Off,Tag not found,0,0,-948.044799805
2012-07-23 01:09:49.671000,Off,Tag not found,0,0,-948.056213379
2012-07-23 01:10:49.671000,Off,Tag not found,0,0,-948.067565918
2012-07-23 01:11:49.671000,Off,Tag not found,0,0,-948.078979492
2012-07-23 01:12:49.671000,Off,Tag not found,0,0,-948.090393066
2012-07-23 01:13:49.671000,Off,Tag not found,0,0,-948.101745605
2012-07-23 01:14:49.671000,Off,Tag not found,0,0,-948.11315918
2012-07-23 01:15:49.671000,Off,Tag not found,0,0,-948.124572754
2012-07-23 01:16:49.671000,Off,Tag not found,0,0,-948.135986328
2012-07-23 01:17:49.671000,Off,Tag not found,0,0,-948.147338867
2012-07-23 01:18:49.671000,Off,Tag not found,0,0,-948.158752441
2012-07-23 01:19:49.671000,Off,Tag not found,0,0,-948.170166016
2012-07-23 01:20:49.671000,Off,Tag not found,0,0,-948.18157959
2012-07-23 01:21:49.671000,Off,Tag not found,0,0,-948.192932129
2012-07-23 01:22:49.671000,Off,Tag not found,0,0,-948.204345703
2012-07-23 01:23:49.671000,Off,Tag not found,0,0,-948.215759277
2012-07-23 01:24:49.671000,Off,Tag not found,0,0,-948.227111816
2012-07-23 01:25:49.671000,Off,Tag not found,0,0,-948.238525391
2012-07-23 01:26:49.671000,Off,Tag not found,0,0,-948.249938965
2012-07-23 01:27:49.671000,Off,Tag not found,0,0,-948.261352539
2012-07-23 01:28:49.671000,Off,Tag not found,0,0,-948.272705078
2012-07-23 01:29:49.671000,Off,Tag not found,0,0,-948.284118652
2012-07-23 01:30:49.671000,Off,Tag not found,0,0,-948.295532227
2012-07-23 01:31:49.671000,Off,Tag not found,0,0,-948.306945801
2012-07-23 01:32:49.671000,Off,Tag not found,0,0,-948.31829834
2012-07-23 01:33:49.671000,Off,Tag not found,0,0,-948.329711914
2012-07-23 01:34:49.671000,Off,Tag not found,0,0,-948.341125488
2012-07-23 01:35:49.671000,Off,Tag not found,0,0,-948.352478027
2012-07-23 01:36:49.671000,Off,Tag not found,0,0,-948.363891602
2012-07-23 01:37:49.671000,Off,Tag not found,0,0,-948.375305176
2012-07-23 01:38:49.671000,Off,Tag not found,0,0,-948.38671875
2012-07-23 01:39:49.671000,Off,Tag not found,0,0,-948.398071289
2012-07-23 01:40:49.671000,Off,Tag not found,0,0,-948.409484863
2012-07-23 01:41:49.671000,Off,Tag not found,0,0,-948.420898438
2012-07-23 01:42:49.671000,Off,Tag not found,0,0,-948.432312012
2012-07-23 01:43:49.671000,Off,Tag not found,0,0,-948.443664551
2012-07-23 01:44:49.671000,Off,Tag not found,0,0,-948.455078125
2012-07-23 01:45:49.671000,Off,Tag not found,0,0,-948.466491699
2012-07-23 01:46:49.671000,Off,Tag not found,0,0,-948.477844238
2012-07-23 01:47:49.671000,Off,Tag not found,0,0,-948.489257812
2012-07-23 01:48:49.671000,Off,Tag not found,0,0,-948.500671387
2012-07-23 01:49:49.671000,Off,Tag not found,0,0,-948.512084961
2012-07-23 01:50:49.671000,Off,Tag not found,0,0,-948.5234375
2012-07-23 01:51:49.671000,Off,Tag not found,0,0,-948.534851074
2012-07-23 01:52:49.671000,Off,Tag not found,0,0,-948.546264648
2012-07-23 01:53:49.671000,Off,Tag not found,0,0,-948.557678223
2012-07-23 01:54:49.671000,Off,Tag not found,0,0,-948.569030762
2012-07-23 01:55:49.671000,Off,Tag not found,0,0,-948.580444336
2012-07-23 01:56:49.671000,Off,Tag not found,0,0,-948.59185791
2012-07-23 01:57:49.671000,Off,Tag not found,0,0,-948.603210449
2012-07-23 01:58:49.671000,Off,Tag not found,0,0,-948.614624023
2012-07-23 01:59:49.671000,Off,Tag not found,0,0,-948.626037598
2012-07-23 02:00:49.671000,Off,Tag not found,0,0,-948.637451172
2012-07-23 02:01:49.671000,Off,Tag not found,0,0,-948.648803711
2012-07-23 02:02:49.671000,Off,Tag not found,0,0,-948.660217285
2012-07-23 02:03:49.671000,Off,Tag not found,0,0,-948.671630859
2012-07-23 02:04:49.671000,Off,Tag not found,0,0,-948.683044434
2012-07-23 02:05:49.671000,Off,Tag not found,0,0,-948.694396973
2012-07-23 02:06:49.671000,Off,Tag not found,0,0,-948.705810547
2012-07-23 02:07:49.671000,Off,Tag not found,0,0,-948.717224121
2012-07-23 02:08:49.671000,Off,Tag not found,0,0,-948.72857666
2012-07-23 02:09:49.671000,Off,Tag not found,0,0,-948.739990234
2012-07-23 02:10:49.671000,Off,Tag not found,0,0,-948.751403809
2012-07-23 02:11:49.671000,Off,Tag not found,0,0,-948.762817383
2012-07-23 02:12:49.671000,Off,Tag not found,0,0,-948.774169922
2012-07-23 02:13:49.671000,Off,Tag not found,0,0,-948.785583496
2012-07-23 02:14:49.671000,Off,Tag not found,0,0,-948.79699707
2012-07-23 02:15:49.671000,Off,Tag not found,0,0,-948.808410645
2012-07-23 02:16:49.671000,Off,Tag not found,0,0,-948.819763184
2012-07-23 02:17:49.671000,Off,Tag not found,0,0,-948.831176758
2012-07-23 02:18:49.671000,Off,Tag not found,0,0,-948.842590332
2012-07-23 02:19:49.671000,Off,Tag not found,0,0,-948.853942871
2012-07-23 02:20:49.671000,Off,Tag not found,0,0,-948.865356445
2012-07-23 02:21:49.671000,Off,Tag not found,0,0,-948.87677002
2012-07-23 02:22:49.671000,Off,Tag not found,0,0,-948.888183594
2012-07-23 02:23:49.671000,Off,Tag not found,0,0,-948.899536133
2012-07-23 02:24:49.671000,Off,Tag not found,0,0,-948.910949707
2012-07-23 02:25:49.671000,Off,Tag not found,0,0,-948.922363281
2012-07-23 02:26:49.671000,Off,Tag not found,0,0,-948.933776855
2012-07-23 02:27:49.671000,Off,Tag not found,0,0,-948.945129395
2012-07-23 02:28:49.671000,Off,Tag not found,0,0,-948.956542969
2012-07-23 02:29:49.671000,Off,Tag not found,0,0,-948.967956543
2012-07-23 02:30:49.671000,Off,Tag not found,0,0,-948.979309082
2012-07-23 02:31:49.671000,Off,Tag not found,0,0,-948.990722656
2012-07-23 02:32:49.671000,Off,Tag not found,0,0,-949.00213623
2012-07-23 02:33:49.671000,Off,Tag not found,0,0,-949.013549805
2012-07-23 02:34:49.671000,Off,Tag not found,0,0,-949.024902344
2012-07-23 02:35:49.671000,Off,Tag not found,0,0,-949.036315918
2012-07-23 02:36:49.671000,Off,Tag not found,0,0,-949.047729492
2012-07-23 02:37:49.671000,Off,Tag not found,0,0,-949.059143066
2012-07-23 02:38:49.671000,Off,Tag not found,0,0,-949.070495605
2012-07-23 02:39:49.671000,Off,Tag not found,0,0,-949.08190918
2012-07-23 02:40:49.671000,Off,Tag not found,0,0,-949.093322754
2012-07-23 02:41:49.671000,Off,Tag not found,0,0,-949.104675293
2012-07-23 02:42:49.671000,Off,Tag not found,0,0,-949.116088867
2012-07-23 02:43:49.671000,Off,Tag not found,0,0,-949.127502441
2012-07-23 02:44:49.671000,Off,Tag not found,0,0,-949.138916016
2012-07-23 02:45:49.671000,Off,Tag not found,0,0,-949.150268555
2012-07-23 02:46:49.671000,Off,Tag not found,0,0,-949.161682129
2012-07-23 02:47:49.671000,Off,Tag not found,0,0,-949.173095703
2012-07-23 02:48:49.671000,Off,Tag not found,0,0,-949.184509277
2012-07-23 02:49:49.671000,Off,Tag not found,0,0,-949.195861816
2012-07-23 02:50:49.671000,Off,Tag not found,0,0,-949.207275391
2012-07-23 02:51:49.671000,Off,Tag not found,0,0,-949.218688965
2012-07-23 02:52:49.671000,Off,Tag not found,0,0,-949.230041504
2012-07-23 02:53:49.671000,Off,Tag not found,0,0,-949.241455078
2012-07-23 02:54:49.671000,Off,Tag not found,0,0,-949.252868652
2012-07-23 02:55:49.671000,Off,Tag not found,0,0,-949.264282227
2012-07-23 02:56:49.671000,Off,Tag not found,0,0,-949.275634766
2012-07-23 02:57:49.671000,Off,Tag not found,0,0,-949.28704834
2012-07-23 02:58:49.671000,Off,Tag not found,0,0,-949.298461914
2012-07-23 02:59:49.671000,Off,Tag not found,0,0,-949.309875488
2012-07-23 03:00:49.671000,Off,Tag not found,0,0,-949.321228027
2012-07-23 03:01:49.671000,Off,Tag not found,0,0,-949.332641602
2012-07-23 03:02:49.671000,Off,Tag not found,0,0,-949.344055176
2012-07-23 03:03:49.671000,Off,Tag not found,0,0,-949.355407715
2012-07-23 03:04:49.671000,Off,Tag not found,0,0,-949.366821289
2012-07-23 03:05:49.671000,Off,Tag not found,0,0,-949.378234863
2012-07-23 03:06:49.671000,Off,Tag not found,0,0,-949.389648438
2012-07-23 03:07:49.671000,Off,Tag not found,0,0,-949.401000977
2012-07-23 03:08:49.671000,Off,Tag not found,0,0,-949.412414551
2012-07-23 03:09:49.671000,Off,Tag not found,0,0,-949.423828125
2012-07-23 03:10:49.671000,Off,Tag not found,0,0,-949.435241699
2012-07-23 03:11:49.671000,Off,Tag not found,0,0,-949.446594238
2012-07-23 03:12:49.671000,Off,Tag not found,0,0,-949.458007812
2012-07-23 03:13:49.671000,Off,Tag not found,0,0,-949.469421387
2012-07-23 03:14:49.671000,Off,Tag not found,0,0,-949.480773926
2012-07-23 03:15:49.671000,Off,Tag not found,0,0,-949.4921875
2012-07-23 03:16:49.671000,Off,Tag not found,0,0,-949.503601074
2012-07-23 03:17:49.671000,Off,Tag not found,0,0,-949.515014648
2012-07-23 03:18:49.671000,Off,Tag not found,0,0,-949.526367188
2012-07-23 03:19:49.671000,Off,Tag not found,0,0,-949.537780762
2012-07-23 03:20:49.671000,Off,Tag not found,0,0,-949.549194336
2012-07-23 03:21:49.671000,Off,Tag not found,0,0,-949.56060791
2012-07-23 03:22:49.671000,Off,Tag not found,0,0,-949.571960449
2012-07-23 03:23:49.671000,Off,Tag not found,0,0,-949.583374023
2012-07-23 03:24:49.671000,Off,Tag not found,0,0,-949.594787598
2012-07-23 03:25:49.671000,Off,Tag not found,0,0,-949.606140137
2012-07-23 03:26:49.671000,Off,Tag not found,0,0,-949.617553711
2012-07-23 03:27:49.671000,Off,Tag not found,0,0,-949.628967285
2012-07-23 03:28:49.671000,Off,Tag not found,0,0,-949.640380859
2012-07-23 03:29:49.671000,Off,Tag not found,0,0,-949.651733398
2012-07-23 03:30:49.671000,Off,Tag not found,0,0,-949.663146973
2012-07-23 03:31:49.671000,Off,Tag not found,0,0,-949.674560547
2012-07-23 03:32:49.671000,Off,Tag not found,0,0,-949.685974121
2012-07-23 03:33:49.671000,Off,Tag not found,0,0,-949.69732666
2012-07-23 03:34:49.671000,Off,Tag not found,0,0,-949.708740234
2012-07-23 03:35:49.671000,Off,Tag not found,0,0,-949.720153809
2012-07-23 03:36:49.671000,Off,Tag not found,0,0,-949.731506348
2012-07-23 03:37:49.671000,Off,Tag not found,0,0,-949.742919922
2012-07-23 03:38:49.671000,Off,Tag not found,0,0,-949.754333496
2012-07-23 03:39:49.671000,Off,Tag not found,0,0,-949.76574707
2012-07-23 03:40:49.671000,Off,Tag not found,0,0,-949.777099609
2012-07-23 03:41:49.671000,Off,Tag not found,0,0,-949.788513184
2012-07-23 03:42:49.671000,Off,Tag not found,0,0,-949.799926758
2012-07-23 03:43:49.671000,Off,Tag not found,0,0,-949.811340332
2012-07-23 03:44:49.671000,Off,Tag not found,0,0,-949.822692871
2012-07-23 03:45:49.671000,Off,Tag not found,0,0,-949.834106445
2012-07-23 03:46:49.671000,Off,Tag not found,0,0,-949.84552002
2012-07-23 03:47:49.671000,Off,Tag not found,0,0,-949.856872559
2012-07-23 03:48:49.671000,Off,Tag not found,0,0,-949.868286133
2012-07-23 03:49:49.671000,Off,Tag not found,0,0,-949.879699707
2012-07-23 03:50:49.671000,Off,Tag not found,0,0,-949.891113281
2012-07-23 03:51:49.671000,Off,Tag not found,0,0,-949.90246582
2012-07-23 03:52:49.671000,Off,Tag not found,0,0,-949.913879395
2012-07-23 03:53:49.671000,Off,Tag not found,0,0,-949.925292969
2012-07-23 03:54:49.671000,Off,Tag not found,0,0,-949.936706543
2012-07-23 03:55:49.671000,Off,Tag not found,0,0,-949.948059082
2012-07-23 03:56:49.671000,Off,Tag not found,0,0,-949.959472656
2012-07-23 03:57:49.671000,Off,Tag not found,0,0,-949.97088623
2012-07-23 03:58:49.671000,Off,Tag not found,0,0,-949.98223877
2012-07-23 03:59:49.671000,Off,Tag not found,0,0,-949.993652344
2012-07-23 04:00:49.671000,Off,Tag not found,0,0,-950.005065918
2012-07-23 04:01:49.671000,Off,Tag not found,0,0,-950.016479492
2012-07-23 04:02:49.671000,Off,Tag not found,0,0,-950.027832031
2012-07-23 04:03:49.671000,Off,Tag not found,0,0,-950.039245605
2012-07-23 04:04:49.671000,Off,Tag not found,0,0,-950.05065918
2012-07-23 04:05:49.671000,Off,Tag not found,0,0,-950.062072754
2012-07-23 04:06:49.671000,Off,Tag not found,0,0,-950.073425293
2012-07-23 04:07:49.671000,Off,Tag not found,0,0,-950.084838867
2012-07-23 04:08:49.671000,Off,Tag not found,0,0,-950.096252441
2012-07-23 04:09:49.671000,Off,Tag not found,0,0,-950.10760498
2012-07-23 04:10:49.671000,Off,Tag not found,0,0,-950.119018555
2012-07-23 04:11:49.671000,Off,Tag not found,0,0,-950.130432129
2012-07-23 04:12:49.671000,Off,Tag not found,0,0,-950.141845703
2012-07-23 04:13:49.671000,Off,Tag not found,0,0,-950.153198242
2012-07-23 04:14:49.671000,Off,Tag not found,0,0,-950.164611816
2012-07-23 04:15:49.671000,Off,Tag not found,0,0,-950.176025391
2012-07-23 04:16:49.671000,Off,Tag not found,0,0,-950.187438965
2012-07-23 04:17:49.671000,Off,Tag not found,0,0,-950.198791504
2012-07-23 04:18:49.671000,Off,Tag not found,0,0,-950.210205078
2012-07-23 04:19:49.671000,Off,Tag not found,0,0,-950.221618652
2012-07-23 04:20:49.671000,Off,Tag not found,0,0,-950.232971191
2012-07-23 04:21:49.671000,Off,Tag not found,0,0,-950.244384766
2012-07-23 04:22:49.671000,Off,Tag not found,0,0,-950.25579834
2012-07-23 04:23:49.671000,Off,Tag not found,0,0,-950.267211914
2012-07-23 04:24:49.671000,Off,Tag not found,0,0,-950.278564453
2012-07-23 04:25:49.671000,Off,Tag not found,0,0,-950.289978027
2012-07-23 04:26:49.671000,Off,Tag not found,0,0,-950.301391602
2012-07-23 04:27:49.671000,Off,Tag not found,0,0,-950.312805176
2012-07-23 04:28:49.671000,Off,Tag not found,0,0,-950.324157715
2012-07-23 04:29:49.671000,Off,Tag not found,0,0,-950.335571289
2012-07-23 04:30:49.671000,Off,Tag not found,0,0,-950.346984863
2012-07-23 04:31:49.671000,Off,Tag not found,0,0,-950.358337402
2012-07-23 04:32:49.671000,Off,Tag not found,0,0,-950.369750977
2012-07-23 04:33:49.671000,Off,Tag not found,0,0,-950.381164551
2012-07-23 04:34:49.671000,Off,Tag not found,0,0,-950.392578125
2012-07-23 04:35:49.671000,Off,Tag not found,0,0,-950.403930664
2012-07-23 04:36:49.671000,Off,Tag not found,0,0,-950.415344238
2012-07-23 04:37:49.671000,Off,Tag not found,0,0,-950.426757812
2012-07-23 04:38:49.671000,Off,Tag not found,0,0,-950.438171387
2012-07-23 04:39:49.671000,Off,Tag not found,0,0,-950.449523926
2012-07-23 04:40:49.671000,Off,Tag not found,0,0,-950.4609375
2012-07-23 04:41:49.671000,Off,Tag not found,0,0,-950.472351074
2012-07-23 04:42:49.671000,Off,Tag not found,0,0,-950.483703613
2012-07-23 04:43:49.671000,Off,Tag not found,0,0,-950.495117188
2012-07-23 04:44:49.671000,Off,Tag not found,0,0,-950.506530762
2012-07-23 04:45:49.671000,Off,Tag not found,0,0,-950.517944336
2012-07-23 04:46:49.671000,Off,Tag not found,0,0,-950.529296875
2012-07-23 04:47:49.671000,Off,Tag not found,0,0,-950.540710449
2012-07-23 04:48:49.671000,Off,Tag not found,0,0,-950.552124023
2012-07-23 04:49:49.671000,Off,Tag not found,0,0,-950.563537598
2012-07-23 04:50:49.671000,Off,Tag not found,0,0,-950.574890137
2012-07-23 04:51:49.671000,Off,Tag not found,0,0,-950.586303711
2012-07-23 04:52:49.671000,Off,Tag not found,0,0,-950.597717285
2012-07-23 04:53:49.671000,Off,Tag not found,0,0,-950.609069824
2012-07-23 04:54:49.671000,Off,Tag not found,0,0,-950.620483398
2012-07-23 04:55:49.671000,Off,Tag not found,0,0,-950.631896973
2012-07-23 04:56:49.671000,Off,Tag not found,0,0,-950.643310547
2012-07-23 04:57:49.671000,Off,Tag not found,0,0,-950.654663086
2012-07-23 04:58:49.671000,Off,Tag not found,0,0,-950.66607666
2012-07-23 04:59:49.671000,Off,Tag not found,0,0,-950.677490234
2012-07-23 05:00:49.671000,Off,Tag not found,0,0,-950.688903809
2012-07-23 05:01:49.671000,Off,Tag not found,0,0,-950.700256348
2012-07-23 05:02:49.671000,Off,Tag not found,0,0,-950.711669922
2012-07-23 05:03:49.671000,Off,Tag not found,0,0,-950.723083496
2012-07-23 05:04:49.671000,Off,Tag not found,0,0,-950.734436035
2012-07-23 05:05:49.671000,Off,Tag not found,0,0,-950.745849609
2012-07-23 05:06:49.671000,Off,Tag not found,0,0,-950.757263184
2012-07-23 05:07:49.671000,Off,Tag not found,0,0,-950.768676758
2012-07-23 05:08:49.671000,Off,Tag not found,0,0,-950.780029297
2012-07-23 05:09:49.671000,Off,Tag not found,0,0,-950.791442871
2012-07-23 05:10:49.671000,Off,Tag not found,0,0,-950.802856445
2012-07-23 05:11:49.671000,Off,Tag not found,0,0,-950.81427002
2012-07-23 05:12:49.671000,Off,Tag not found,0,0,-950.825622559
2012-07-23 05:13:49.671000,Off,Tag not found,0,0,-950.837036133
2012-07-23 05:14:49.671000,Off,Tag not found,0,0,-950.848449707
2012-07-23 05:15:49.671000,Off,Tag not found,0,0,-950.859802246
2012-07-23 05:16:49.671000,Off,Tag not found,0,0,-950.87121582
2012-07-23 05:17:49.671000,Off,Tag not found,0,0,-950.882629395
2012-07-23 05:18:49.671000,Off,Tag not found,0,0,-950.894042969
2012-07-23 05:19:49.671000,Off,Tag not found,0,0,-950.905395508
2012-07-23 05:20:49.671000,Off,Tag not found,0,0,-950.916809082
2012-07-23 05:21:49.671000,Off,Tag not found,0,0,-950.928222656
2012-07-23 05:22:49.671000,Off,Tag not found,0,0,-950.93963623
2012-07-23 05:23:49.671000,Off,Tag not found,0,0,-950.95098877
2012-07-23 05:24:49.671000,Off,Tag not found,0,0,-950.962402344
2012-07-23 05:25:49.671000,Off,Tag not found,0,0,-950.973815918
2012-07-23 05:26:49.671000,Off,Tag not found,0,0,-950.985168457
2012-07-23 05:27:49.671000,Off,Tag not found,0,0,-950.996582031
2012-07-23 05:28:49.671000,Off,Tag not found,0,0,-951.007995605
2012-07-23 05:29:49.671000,Off,Tag not found,0,0,-951.01940918
2012-07-23 05:30:49.671000,Off,Tag not found,0,0,-951.030761719
2012-07-23 05:31:49.671000,Off,Tag not found,0,0,-951.042175293
2012-07-23 05:32:49.671000,Off,Tag not found,0,0,-951.053588867
2012-07-23 05:33:49.671000,Off,Tag not found,0,0,-951.065002441
2012-07-23 05:34:49.671000,Off,Tag not found,0,0,-951.07635498
2012-07-23 05:35:49.671000,Off,Tag not found,0,0,-951.087768555
2012-07-23 05:36:49.671000,Off,Tag not found,0,0,-951.099182129
2012-07-23 05:37:49.671000,Off,Tag not found,0,0,-951.110534668
2012-07-23 05:38:49.671000,Off,Tag not found,0,0,-951.121948242
2012-07-23 05:39:49.671000,Off,Tag not found,0,0,-951.133361816
2012-07-23 05:40:49.671000,Off,Tag not found,0,0,-951.144775391
2012-07-23 05:41:49.671000,Off,Tag not found,0,0,-951.15612793
2012-07-23 05:42:49.671000,Off,Tag not found,0,0,-951.167541504
2012-07-23 05:43:49.671000,Off,Tag not found,0,0,-951.178955078
2012-07-23 05:44:49.671000,Off,Tag not found,0,0,-951.190368652
2012-07-23 05:45:49.671000,Off,Tag not found,0,0,-951.201721191
2012-07-23 05:46:49.671000,Off,Tag not found,0,0,-951.213134766
2012-07-23 05:47:49.671000,Off,Tag not found,0,0,-951.22454834
2012-07-23 05:48:49.671000,Off,Tag not found,0,0,-951.235900879
2012-07-23 05:49:49.671000,Off,Tag not found,0,0,-951.247314453
2012-07-23 05:50:49.671000,Off,Tag not found,0,0,-951.258728027
2012-07-23 05:51:49.671000,Off,Tag not found,0,0,-951.270141602
2012-07-23 05:52:49.671000,Off,Tag not found,0,0,-951.281494141
2012-07-23 05:53:49.671000,Off,Tag not found,0,0,-951.292907715
2012-07-23 05:54:49.671000,Off,Tag not found,0,0,-951.304321289
2012-07-23 05:55:49.671000,Off,Tag not found,0,0,-951.315734863
2012-07-23 05:56:49.671000,Off,Tag not found,0,0,-951.327087402
2012-07-23 05:57:49.671000,Off,Tag not found,0,0,-951.338500977
2012-07-23 05:58:49.671000,Off,Tag not found,0,0,-951.349914551
2012-07-23 05:59:49.671000,Off,Tag not found,0,0,-951.36126709
